"","V1","V2","V3","V4","number","cl","cll"
"1",121.026408,121.047204088889,30.6902544444444,30.662036,0,121.036806044444,30.6761452222222
"2",121.026408,121.047204088889,30.7184728888889,30.6902544444444,0,121.036806044444,30.7043636666667
"3",121.026408,121.047204088889,30.7466913333333,30.7184728888889,0,121.036806044444,30.7325821111111
"4",121.026408,121.047204088889,30.7749097777778,30.7466913333333,0,121.036806044444,30.7608005555556
"5",121.026408,121.047204088889,30.8031282222222,30.7749097777778,0,121.036806044444,30.789019
"6",121.026408,121.047204088889,30.8313466666667,30.8031282222222,0,121.036806044444,30.8172374444444
"7",121.026408,121.047204088889,30.8595651111111,30.8313466666667,1,121.036806044444,30.8454558888889
"8",121.026408,121.047204088889,30.8877835555556,30.8595651111111,0,121.036806044444,30.8736743333333
"9",121.026408,121.047204088889,30.916002,30.8877835555556,37,121.036806044444,30.9018927777778
"10",121.026408,121.047204088889,30.9442204444444,30.916002,0,121.036806044444,30.9301112222222
"11",121.026408,121.047204088889,30.9724388888889,30.9442204444444,1,121.036806044444,30.9583296666667
"12",121.026408,121.047204088889,31.0006573333333,30.9724388888889,0,121.036806044444,30.9865481111111
"13",121.026408,121.047204088889,31.0288757777778,31.0006573333333,0,121.036806044444,31.0147665555556
"14",121.026408,121.047204088889,31.0570942222222,31.0288757777778,0,121.036806044444,31.042985
"15",121.026408,121.047204088889,31.0853126666667,31.0570942222222,0,121.036806044444,31.0712034444444
"16",121.026408,121.047204088889,31.1135311111111,31.0853126666667,9,121.036806044444,31.0994218888889
"17",121.026408,121.047204088889,31.1417495555556,31.1135311111111,5,121.036806044444,31.1276403333333
"18",121.026408,121.047204088889,31.169968,31.1417495555556,0,121.036806044444,31.1558587777778
"19",121.026408,121.047204088889,31.1981864444444,31.169968,0,121.036806044444,31.1840772222222
"20",121.026408,121.047204088889,31.2264048888889,31.1981864444444,0,121.036806044444,31.2122956666667
"21",121.026408,121.047204088889,31.2546233333333,31.2264048888889,0,121.036806044444,31.2405141111111
"22",121.026408,121.047204088889,31.2828417777778,31.2546233333333,0,121.036806044444,31.2687325555556
"23",121.026408,121.047204088889,31.3110602222222,31.2828417777778,0,121.036806044444,31.296951
"24",121.026408,121.047204088889,31.3392786666667,31.3110602222222,0,121.036806044444,31.3251694444444
"25",121.026408,121.047204088889,31.3674971111111,31.3392786666667,0,121.036806044444,31.3533878888889
"26",121.026408,121.047204088889,31.3957155555556,31.3674971111111,0,121.036806044444,31.3816063333333
"27",121.026408,121.047204088889,31.423934,31.3957155555556,0,121.036806044444,31.4098247777778
"28",121.026408,121.047204088889,31.4521524444445,31.423934,0,121.036806044444,31.4380432222222
"29",121.026408,121.047204088889,31.4803708888889,31.4521524444445,0,121.036806044444,31.4662616666667
"30",121.026408,121.047204088889,31.5085893333333,31.4803708888889,0,121.036806044444,31.4944801111111
"31",121.026408,121.047204088889,31.5368077777778,31.5085893333333,0,121.036806044444,31.5226985555556
"32",121.026408,121.047204088889,31.5650262222222,31.5368077777778,0,121.036806044444,31.550917
"33",121.026408,121.047204088889,31.5932446666667,31.5650262222222,0,121.036806044444,31.5791354444445
"34",121.026408,121.047204088889,31.6214631111111,31.5932446666667,0,121.036806044444,31.6073538888889
"35",121.026408,121.047204088889,31.6496815555556,31.6214631111111,0,121.036806044444,31.6355723333333
"36",121.026408,121.047204088889,31.6779,31.6496815555556,0,121.036806044444,31.6637907777778
"37",121.026408,121.047204088889,31.7061184444445,31.6779,0,121.036806044444,31.6920092222222
"38",121.026408,121.047204088889,31.7343368888889,31.7061184444445,0,121.036806044444,31.7202276666667
"39",121.026408,121.047204088889,31.7625553333333,31.7343368888889,0,121.036806044444,31.7484461111111
"40",121.026408,121.047204088889,31.7907737777778,31.7625553333333,0,121.036806044444,31.7766645555556
"41",121.026408,121.047204088889,31.8189922222222,31.7907737777778,0,121.036806044444,31.804883
"42",121.026408,121.047204088889,31.8472106666667,31.8189922222222,0,121.036806044444,31.8331014444445
"43",121.026408,121.047204088889,31.8754291111111,31.8472106666667,0,121.036806044444,31.8613198888889
"44",121.026408,121.047204088889,31.9036475555556,31.8754291111111,0,121.036806044444,31.8895383333333
"45",121.026408,121.047204088889,31.931866,31.9036475555556,0,121.036806044444,31.9177567777778
"46",121.047204088889,121.068000177778,30.6902544444444,30.662036,0,121.057602133333,30.6761452222222
"47",121.047204088889,121.068000177778,30.7184728888889,30.6902544444444,0,121.057602133333,30.7043636666667
"48",121.047204088889,121.068000177778,30.7466913333333,30.7184728888889,0,121.057602133333,30.7325821111111
"49",121.047204088889,121.068000177778,30.7749097777778,30.7466913333333,0,121.057602133333,30.7608005555556
"50",121.047204088889,121.068000177778,30.8031282222222,30.7749097777778,0,121.057602133333,30.789019
"51",121.047204088889,121.068000177778,30.8313466666667,30.8031282222222,0,121.057602133333,30.8172374444444
"52",121.047204088889,121.068000177778,30.8595651111111,30.8313466666667,0,121.057602133333,30.8454558888889
"53",121.047204088889,121.068000177778,30.8877835555556,30.8595651111111,0,121.057602133333,30.8736743333333
"54",121.047204088889,121.068000177778,30.916002,30.8877835555556,0,121.057602133333,30.9018927777778
"55",121.047204088889,121.068000177778,30.9442204444444,30.916002,0,121.057602133333,30.9301112222222
"56",121.047204088889,121.068000177778,30.9724388888889,30.9442204444444,2,121.057602133333,30.9583296666667
"57",121.047204088889,121.068000177778,31.0006573333333,30.9724388888889,0,121.057602133333,30.9865481111111
"58",121.047204088889,121.068000177778,31.0288757777778,31.0006573333333,12,121.057602133333,31.0147665555556
"59",121.047204088889,121.068000177778,31.0570942222222,31.0288757777778,1,121.057602133333,31.042985
"60",121.047204088889,121.068000177778,31.0853126666667,31.0570942222222,6,121.057602133333,31.0712034444444
"61",121.047204088889,121.068000177778,31.1135311111111,31.0853126666667,59,121.057602133333,31.0994218888889
